"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
341855500,11,11237,112370022,"341-8555",1,0,"埼玉県","サイタマケン","三郷市","ミサトシ","鷹野","タカノ",,,,,,"みさと健和病院","ミサトケンワビヨウイン","鷹野４丁目４９４－１",
341001600,11,11237,112370023,"341-0016",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","田中新田","タナカシンデン",,,,,,,,,
341001700,11,11237,112370024,"341-0017",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","丹後","タンゴ",,,,,,,,,
341003800,11,11237,112370048,"341-0038",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","中央","チュウオウ",,,,,,,,,
341005100,11,11237,112370025,"341-0051",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","天神","テンジン",,,,,,,,,
341004400,11,11237,112370026,"341-0044",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","戸ケ崎","トガサキ",,,,,,,,,
341002300,11,11237,112370027,"341-0023",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","仁蔵","ニゾウ",,,,,,,,,
341004100,11,11237,112370028,"341-0041",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","花和田","ハナワダ",,,,,,,,,
341850100,11,11237,112370028,"341-8501",1,0,"埼玉県","サイタマケン","三郷市","ミサトシ","花和田","ハナワダ",,,,,,"三郷市役所","ミサトシヤクシヨ","花和田６４８－１",
341005600,11,11237,112370029,"341-0056",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","番匠免","バンショウメン",,,,,,,,,
341001200,11,11237,112370030,"341-0012",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","半田","ハンタ",,,,,,,,,
341005000,11,11237,112370049,"341-0050",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","ピアラシティ","ピアラシティ",,,,,,,,,
341000100,11,11237,112370031,"341-0001",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","彦糸","ヒコイト",,,,,,,,,
341005800,11,11237,112370032,"341-0058",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","彦江","ヒコエ",,,,,,,,,
341000200,11,11237,112370033,"341-0002",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","彦音","ヒコオト",,,,,,,,,
341000500,11,11237,112370034,"341-0005",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","彦川戸","ヒコカワド",,,,,,,,,
341005300,11,11237,112370035,"341-0053",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","彦倉","ヒコクラ",,,,,,,,,
341005700,11,11237,112370036,"341-0057",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","彦沢","ヒコサワ",,,,,,,,,
341000300,11,11237,112370037,"341-0003",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","彦成","ヒコナリ",,,,,,,,,
341005200,11,11237,112370038,"341-0052",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","彦野","ヒコノ",,,,,,,,,
341002400,11,11237,112370039,"341-0024",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","三郷","ミサト",,,,,,,,,
341002800,11,11237,112370040,"341-0028",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","南蓮沼","ミナミハスヌマ",,,,,,,,,
341002500,11,11237,112370041,"341-0025",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","茂田井","モタイ",,,,,,,,,
341004200,11,11237,112370042,"341-0042",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","谷口","ヤグチ",,,,,,,,,
341852700,11,11237,112370042,"341-8527",1,0,"埼玉県","サイタマケン","三郷市","ミサトシ","谷口","ヤグチ",,,,,,"キヤノンファインテック　株式会社","キヤノンフアインテツク　カブシキカイシヤ","谷口７１７",
341003200,11,11237,112370043,"341-0032",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","谷中","ヤナカ",,,,,,,,,
341004500,11,11237,112370044,"341-0045",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","寄巻","ヨマキ",,,,,,,,,
341001800,11,11237,112370045,"341-0018",0,0,"埼玉県","サイタマケン","三郷市","ミサトシ","早稲田","ワセダ",,,,,,,,,
349010000,11,11238,112380000,"349-0100",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ",,"　","（該当なし）",,,,,,,,
349012600,11,11238,112380001,"349-0126",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","綾瀬","アヤセ",,,,,,,,,
349013500,11,11238,112380002,"349-0135",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","井沼","イヌマ",,,,,,,,,
349013300,11,11238,112380003,"349-0133",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","閏戸","ウルイド",,,,,,,,,
349010200,11,11238,112380004,"349-0102",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","江ケ崎","エガサキ",,,,,,,,,
349012500,11,11238,112380005,"349-0125",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","御前橋","オマエバシ",,,,,,,,,
349013200,11,11238,112380006,"349-0132",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","貝塚","カイヅカ",,,,,,,,,
349012200,11,11238,112380007,"349-0122",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","上","カミ",,,,,,,,,
349013600,11,11238,112380008,"349-0136",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","上平野","カミヒラノ",,,,,,,,,
349011200,11,11238,112380009,"349-0112",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","川島","カワジマ",,,,,,,,,
349010100,11,11238,112380010,"349-0101",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","黒浜","クロハマ",,,,,,,,,
349019300,11,11238,112380010,"349-0193",1,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","黒浜","クロハマ",,,,,,"蓮田市役所","ハスダシヤクシヨ","黒浜２７９９－１",
349019500,11,11238,112380010,"349-0195",1,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","黒浜","クロハマ",,,,,,"東京セキスイ工業　株式会社","トウキヨウセキスイコウギヨウ　カブシキガイシヤ","黒浜３５３５",
349019600,11,11238,112380010,"349-0196",1,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","黒浜","クロハマ",,,,,,"独立行政法人　国立病院機構　東埼玉病院","ドクリツギヨウセイホウジン　コクリツビヨウインキコウ　ヒガシサイタマビヨウイン","黒浜４１４７",
349019800,11,11238,112380010,"349-0198",1,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","黒浜","クロハマ",,,,,,"積水化学工業　株式会社　武蔵工場","セキスイカガクコウギヨウ　カブシキガイシヤ　ムサシコウジヨウ","黒浜３５３５",
349019200,11,11238,112380010,"349-0192",1,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","黒浜","クロハマ",,,,,,"株式会社　東光高岳","カブシキカイシヤ　トウコウタカオカ","黒浜４００８番地",
349013400,11,11238,112380011,"349-0134",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","駒崎","コマサキ",,,,,,,,,
349011300,11,11238,112380012,"349-0113",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","桜台","サクラダイ",,,,,,,,,
349010300,11,11238,112380013,"349-0103",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","笹山","ササヤマ",,,,,,,,,
349014300,11,11238,112380014,"349-0143",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","城","ジョウ",,,,,,,,,
349012400,11,11238,112380015,"349-0124",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","末広","スエヒロ",,,,,,,,,
349012100,11,11238,112380016,"349-0121",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","関山","セキヤマ",,,,,,,,,
349013700,11,11238,112380017,"349-0137",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","高虫","タカムシ",,,,,,,,,
349014400,11,11238,112380018,"349-0144",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","椿山","ツバキヤマ",,,,,,,,,
349014500,11,11238,112380019,"349-0145",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","西城","ニシジョウ",,,,,,,,,
349014100,11,11238,112380020,"349-0141",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","西新宿","ニシシンシュク",,,,,,,,,
349013100,11,11238,112380021,"349-0131",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","根金","ネガネ",,,,,,,,,
349011500,11,11238,112380022,"349-0115",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","蓮田","ハスダ",,,,,,,,,
349011100,11,11238,112380023,"349-0111",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","東","ヒガシ",,,,,,,,,
349010500,11,11238,112380030,"349-0105",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","藤ノ木","フジノキ",,,,,,,,,
349012300,11,11238,112380024,"349-0123",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","本町","ホンチョウ",,,,,,,,,
349011400,11,11238,112380025,"349-0114",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","馬込","マゴメ",,,,,,,,,
349010400,11,11238,112380026,"349-0104",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","緑町","ミドリチョウ",,,,,,,,,
349014200,11,11238,112380027,"349-0142",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","南新宿","ミナミシンシュク",,,,,,,,,
349012700,11,11238,112380028,"349-0127",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","見沼町","ミヌマチョウ",,,,,,,,,
349012800,11,11238,112380029,"349-0128",0,0,"埼玉県","サイタマケン","蓮田市","ハスダシ","山ノ内","ヤマノウチ",,,,,,,,,
350020000,11,11239,112390000,"350-0200",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ",,"　","（該当なし）",,,,,,,,
350020700,11,11239,112390001,"350-0207",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","青木","アオキ",,,,,,,,,
350023900,11,11239,112390002,"350-0239",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","粟生田","アオタ",,,,,,,,,
350020100,11,11239,112390003,"350-0201",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","赤尾","アカオ",,,,,,,,,
350023800,11,11239,112390004,"350-0238",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","浅羽","アサバ",,,,,,,,,
350023700,11,11239,112390005,"350-0237",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","浅羽野","アサバノ",,,,,,,,,
350027300,11,11239,112390006,"350-0273",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","芦山町","アシヤマチョウ",,,,,,,,,
350024200,11,11239,112390007,"350-0242",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","厚川","アツガワ",,,,,,,,,
350021200,11,11239,112390008,"350-0212",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","石井","イシイ",,,,,,,,,
350027500,11,11239,112390009,"350-0275",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","伊豆の山町","イズノヤマチョウ",,,,,,,,,
350023100,11,11239,112390010,"350-0231",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","泉町","イズミチョウ",,,,,,,,,
350026700,11,11239,112390011,"350-0267",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","今西","イマニシ",,,,,,,,,
350025400,11,11239,112390012,"350-0254",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","欠ノ上","カケノウエ",,,,,,,,,
350021900,11,11239,112390013,"350-0219",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","片柳","カタヤナギ",,,,,,,,,
350028500,11,11239,112390013,"350-0285",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","片柳","カタヤナギ",,,,,,"イーグル工業","イ－グルコウギヨウ","片柳１５００",
350021800,11,11239,112390014,"350-0218",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","片柳新田","カタヤナギシンデン",,,,,,,,,
350026800,11,11239,112390015,"350-0268",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","金田","カネダ",,,,,,,,,
350022100,11,11239,112390016,"350-0221",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","鎌倉町","カマクラチョウ",,,,,,,,,
350027100,11,11239,112390017,"350-0271",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","上吉田","カミヨシダ",,,,,,,,,
350024300,11,11239,112390018,"350-0243",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","萱方","カヤガタ",,,,,,,,,
350026600,11,11239,112390019,"350-0266",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","北浅羽","キタアサバ",,,,,,,,,
350025300,11,11239,112390020,"350-0253",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","北大塚","キタオオツカ",,,,,,,,,
350025800,11,11239,112390021,"350-0258",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","北峰","キタミネ",,,,,,,,,
350024800,11,11239,112390022,"350-0248",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","けやき台","ケヤキダイ",,,,,,,,,
350029500,11,11239,112390022,"350-0295",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","けやき台","ケヤキダイ",,,,,,"城西大学","ジヨウサイダイガク","けやき台１－１",
350028300,11,11239,112390022,"350-0283",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","けやき台","ケヤキダイ",,,,,,"明海大学","メイカイダイガク","けやき台１－１",
350020400,11,11239,112390023,"350-0204",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","紺屋","コウヤ",,,,,,,,,
350020200,11,11239,112390024,"350-0202",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","小沼","コヌマ",,,,,,,,,
350025700,11,11239,112390025,"350-0257",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","小山","コヤマ",,,,,,,,,
350021300,11,11239,112390026,"350-0213",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","栄","サカエ",,,,,,,,,
350021700,11,11239,112390027,"350-0217",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","坂戸","サカド",,,,,,,,,
350026100,11,11239,112390028,"350-0261",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","沢木","サワキ",,,,,,,,,
350023500,11,11239,112390029,"350-0235",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","三光町","サンコウチョウ",,,,,,,,,
350021100,11,11239,112390030,"350-0211",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","島田","シマダ",,,,,,,,,
350022200,11,11239,112390031,"350-0222",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","清水町","シミズチョウ",,,,,,,,,
350025500,11,11239,112390032,"350-0255",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","成願寺","ジョウガンジ",,,,,,,,,
350027800,11,11239,112390033,"350-0278",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","新ケ谷","シンガヤ",,,,,,,,,
350027200,11,11239,112390034,"350-0272",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","末広町","スエヒロチョウ",,,,,,,,,
350021500,11,11239,112390035,"350-0215",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","関間","セキマ",,,,,,,,,
350025600,11,11239,112390036,"350-0256",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","善能寺","ゼンノウジ",,,,,,,,,
350026400,11,11239,112390037,"350-0264",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","竹之内","タケノウチ",,,,,,,,,
350024600,11,11239,112390038,"350-0246",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","多和目","タワメ",,,,,,,,,
350021400,11,11239,112390039,"350-0214",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","千代田","チヨダ",,,,,,,,,
350028700,11,11239,112390039,"350-0287",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","千代田","チヨダ",,,,,,"パイオニアファインテック　株式会社","パイオニアフアインテツク　カブシキカイシヤ","千代田５丁目７－４",
350029200,11,11239,112390039,"350-0292",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","千代田","チヨダ",,,,,,"坂戸市役所","サカドシヤクシヨ","千代田１丁目１－１",
350028400,11,11239,112390039,"350-0284",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","千代田","チヨダ",,,,,,"株式会社　高純度化学研究所","カブシキガイシヤ　コウジユンドカガクケンキユウシヨ","千代田５丁目１－２８",
350028600,11,11239,112390039,"350-0286",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","千代田","チヨダ",,,,,,"株式会社　パイオニアＦＡ","カブシキガイシヤ　パイオニアエフエ－","千代田５丁目７番１",
350028800,11,11239,112390039,"350-0288",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","千代田","チヨダ",,,,,,"女子栄養大学","ジヨシエイヨウダイガク","千代田３丁目９－２１",
350028900,11,11239,112390039,"350-0289",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","千代田","チヨダ",,,,,,"明治製菓","メイジセイカ","千代田５丁目３－１",
350028000,11,11239,112390039,"350-0280",1,0,"埼玉県","サイタマケン","坂戸市","サカドシ","千代田","チヨダ",,,,,,"株式会社　日東","カブシキガイシヤ　ニツトウ","千代田５丁目７番２４号",
350020900,11,11239,112390040,"350-0209",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","塚越","ツカゴシ",,,,,,,,,
350025100,11,11239,112390041,"350-0251",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","塚崎","ツカサキ",,,,,,,,,
350024100,11,11239,112390042,"350-0241",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","鶴舞","ツルマイ",,,,,,,,,
350027600,11,11239,112390043,"350-0276",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","戸口","トグチ",,,,,,,,,
350020800,11,11239,112390044,"350-0208",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","戸宮","トミヤ",,,,,,,,,
350026500,11,11239,112390045,"350-0265",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","長岡","ナガオカ",,,,,,,,,
350020600,11,11239,112390046,"350-0206",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","中小坂","ナカオサカ",,,,,,,,,
350025200,11,11239,112390047,"350-0252",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","中里","ナカザト",,,,,,,,,
350022700,11,11239,112390048,"350-0227",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","仲町","ナカチョウ",,,,,,,,,
350023200,11,11239,112390049,"350-0232",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","中富町","ナカトミチョウ",,,,,,,,,
350026200,11,11239,112390050,"350-0262",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","新堀","ニイホリ",,,,,,,,,
350024700,11,11239,112390051,"350-0247",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","西坂戸","ニシサカド",,,,,,,,,
350026900,11,11239,112390052,"350-0269",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","にっさい花みず木","ニッサイハナミズキ",,,,,,,,,
350023600,11,11239,112390053,"350-0236",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","花影町","ハナカゲチョウ",,,,,,,,,
350020500,11,11239,112390054,"350-0205",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","東坂戸","ヒガシサカド",,,,,,,,,
350027700,11,11239,112390055,"350-0277",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","東和田","ヒガシワダ",,,,,,,,,
350022500,11,11239,112390056,"350-0225",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","日の出町","ヒノデチョウ",,,,,,,,,
350026300,11,11239,112390057,"350-0263",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","堀込","ホリゴメ",,,,,,,,,
350022600,11,11239,112390058,"350-0226",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","本町","ホンチョウ",,,,,,,,,
350027400,11,11239,112390059,"350-0274",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","溝端町","ミゾハタチョウ",,,,,,,,,
350023400,11,11239,112390060,"350-0234",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","緑町","ミドリチョウ",,,,,,,,,
350023300,11,11239,112390061,"350-0233",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","南町","ミナミチョウ",,,,,,,,,
350022800,11,11239,112390062,"350-0228",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","元町","モトチョウ",,,,,,,,,
350024400,11,11239,112390063,"350-0244",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","森戸","モリド",,,,,,,,,
350022900,11,11239,112390064,"350-0229",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","薬師町","ヤクシチョウ",,,,,,,,,
350021600,11,11239,112390065,"350-0216",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","柳町","ヤナギチョウ",,,,,,,,,
350022300,11,11239,112390066,"350-0223",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","八幡","ヤハタ",,,,,,,,,
350022400,11,11239,112390067,"350-0224",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","山田町","ヤマタチョウ",,,,,,,,,
350020300,11,11239,112390068,"350-0203",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","横沼","ヨコヌマ",,,,,,,,,
350024500,11,11239,112390069,"350-0245",0,0,"埼玉県","サイタマケン","坂戸市","サカドシ","四日市場","ヨッカイチバ",,,,,,,,,
340010000,11,11240,112400000,"340-0100",0,0,"埼玉県","サイタマケン","幸手市","サッテシ",,"　","（該当なし）",,,,,,,,
340010300,11,11240,112400001,"340-0103",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","内国府間","ウチゴウマ",,,,,,,,,
340010400,11,11240,112400002,"340-0104",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","円藤内","エンドウウチ",,,,,,,,,
340016400,11,11240,112400003,"340-0164",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","香日向","カヒナタ",,,,,,,,,
340012400,11,11240,112400004,"340-0124",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","上宇和田","カミウワダ",,,,,,,,,
340014600,11,11240,112400005,"340-0146",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","神扇","カミオウギ",,,,,,,,,
340015500,11,11240,112400006,"340-0155",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","上高野","カミタカノ",,,,,,,,,
340012100,11,11240,112400007,"340-0121",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","上吉羽","カミヨシバ",,,,,,,,,
340011100,11,11240,112400008,"340-0111",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","北","キタ",,,,,,,,,
340012300,11,11240,112400009,"340-0123",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","木立","キダチ",,,,,,,,,
340011200,11,11240,112400010,"340-0112",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","権現堂","ゴンゲンドウ",,,,,,,,,
340019300,11,11240,112400010,"340-0193",1,0,"埼玉県","サイタマケン","幸手市","サッテシ","権現堂","ゴンゲンドウ",,,,,,"コスモ石油　（株）　中央研究所","コスモセキユ　（カブ）　チユウオウケンキユウシヨ","権現堂１１３４－２",
340015400,11,11240,112400011,"340-0154",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","栄","サカエ",,,,,,,,,
340011300,11,11240,112400012,"340-0113",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","幸手","サッテ",,,,,,,,,
340012500,11,11240,112400013,"340-0125",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","下宇和田","シモウワダ",,,,,,,,,
340016200,11,11240,112400014,"340-0162",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","下川崎","シモカワサキ",,,,,,,,,
340012600,11,11240,112400015,"340-0126",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","下吉羽","シモヨシバ",,,,,,,,,
340012200,11,11240,112400016,"340-0122",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","神明内","シンメイウチ",,,,,,,,,
340013300,11,11240,112400017,"340-0133",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","惣新田","ソウシンデン",,,,,,,,,
340010100,11,11240,112400018,"340-0101",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","外国府間","ソトゴウマ",,,,,,,,,
340010200,11,11240,112400019,"340-0102",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","高須賀","タカスカ",,,,,,,,,
340016100,11,11240,112400020,"340-0161",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","千塚","チヅカ",,,,,,,,,
340015200,11,11240,112400021,"340-0152",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","天神島","テンジンシマ",,,,,,,,,
340014400,11,11240,112400022,"340-0144",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","戸島","トシマ",,,,,,,,,
340011500,11,11240,112400023,"340-0115",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","中","ナカ",,,,,,,,,
340016300,11,11240,112400024,"340-0163",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","中川崎","ナカカワサキ",,,,,,,,,
340013200,11,11240,112400025,"340-0132",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","中島","ナカジマ",,,,,,,,,
340014200,11,11240,112400026,"340-0142",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","中野","ナカノ",,,,,,,,,
340014300,11,11240,112400027,"340-0143",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","長間","ナガマ",,,,,,,,,
340011600,11,11240,112400028,"340-0116",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","西","ニシ",,,,,,,,,
340013100,11,11240,112400029,"340-0131",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","西関宿","ニシセキヤド",,,,,,,,,
340013400,11,11240,112400030,"340-0134",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","花島","ハナジマ",,,,,,,,,
340011400,11,11240,112400031,"340-0114",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","東","ヒガシ",,,,,,,,,
340019200,11,11240,112400031,"340-0192",1,0,"埼玉県","サイタマケン","幸手市","サッテシ","東","ヒガシ",,,,,,"幸手市役所","サツテシヤクシヨ","東４丁目６－８",
340014500,11,11240,112400032,"340-0145",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","平須賀","ヒラスカ",,,,,,,,,
340014100,11,11240,112400033,"340-0141",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","平野","ヒラノ",,,,,,,,,
340013600,11,11240,112400034,"340-0136",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","細野","ホソノ",,,,,,,,,
340013500,11,11240,112400035,"340-0135",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","槇野地","マキノジ",,,,,,,,,
340010500,11,11240,112400036,"340-0105",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","松石","マツイシ",,,,,,,,,
340015100,11,11240,112400037,"340-0151",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","緑台","ミドリダイ",,,,,,,,,
340015600,11,11240,112400038,"340-0156",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","南","ミナミ",,,,,,,,,
340015300,11,11240,112400039,"340-0153",0,0,"埼玉県","サイタマケン","幸手市","サッテシ","吉野","ヨシノ",,,,,,,,,
350220000,11,11241,112410000,"350-2200",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ",,"　","（該当なし）",,,,,,,,
350221400,11,11241,112410001,"350-2214",0,0,"埼玉県","サイタマケン","鶴ヶ島市","ツルガシマシ","太田ヶ谷","オオタガヤ",,,,,,,,,
